what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1333056276668
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1333056277582
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1333056277721
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1333056284139
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1333056285514
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1333056286733
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1333056287311
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1333056287682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1333056443121
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1333056445229
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1333056445338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056509858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056509996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1333056511560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1333056512026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1333056512439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1333056512790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1333056513336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333056516044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056545305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056549071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333056564927
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1333056570038
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1333056571251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056571470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056575402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056582716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056591306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056592540
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1333056600718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056611129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056614290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056622476
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1333056622496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333056624146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057001173
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1333057003250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057003273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057005003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057005062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057027191
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1333057028475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057028497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057030555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057030604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057040729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057041059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057046965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057072489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057074172
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1333057074181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057081842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057083034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057085351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057087405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057087527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057088951
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057089280
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1333057089820
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1333057089821
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1333057089822
stopped,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1333057089837
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1333057089875
stopped,bundle,org.tigris.subversion.subclipse.graph,1.0.9,"org.tigris.subversion.subclipse.graph",1333057089905
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1333057089905
stopped,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1333057089936
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1333057145440
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1333057145441
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1333057145442
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1333057145443
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1333057145444
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1333057145445
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1333057145446
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1333057145447
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1333057145447
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1333057145448
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1333057145449
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1333057145450
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1333057145451
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1333057145452
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1333057145453
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1333057145454
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1333057145455
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1333057145455
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1333057145456
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1333057145457
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1333057145457
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1333057145458
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1333057145459
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1333057145459
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1333057145460
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1333057145461
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1333057145462
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1333057145463
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1333057145463
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1333057145464
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1333057145465
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1333057145466
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1333057145467
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1333057145468
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1333057145468
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1333057145468
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1333057145469
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1333057145470
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1333057145471
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1333057145471
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1333057145472
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1333057145473
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1333057145474
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1333057145474
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1333057145476
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1333057145477
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1333057145477
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1333057145478
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1333057145478
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1333057145479
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1333057145480
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1333057145480
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1333057145481
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1333057145481
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1333057145482
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1333057145482
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1333057145483
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1333057145483
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1333057145484
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1333057145484
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1333057145484
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1333057145485
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1333057145486
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1333057145486
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1333057145486
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1333057145487
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1333057145487
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1333057145488
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1333057145488
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1333057145489
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1333057145490
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1333057145490
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1333057145490
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1333057145491
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1333057145492
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1333057145493
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1333057145494
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1333057145494
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1333057145495
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1333057145495
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1333057145496
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1333057145496
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1333057145496
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1333057145496
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1333057145497
started,bundle,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer",1333057145497
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1333057145498
os,sysinfo,,,"win32",1333057145500
arch,sysinfo,,,"x86_64",1333057145500
ws,sysinfo,,,"win32",1333057145500
locale,sysinfo,,,"ru_RU",1333057145500
processors,sysinfo,,,"4",1333057145500
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1333057145500
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1333057145500
java.specification.name,sysinfo,,,"Java Platform API Specification",1333057145500
java.specification.vendor,sysinfo,,,"Oracle Corporation",1333057145500
java.specification.version,sysinfo,,,"1.7",1333057145500
java.vendor,sysinfo,,,"Oracle Corporation",1333057145500
java.version,sysinfo,,,"1.7.0_03",1333057145500
java.vm.info,sysinfo,,,"mixed mode",1333057145500
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1333057145500
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1333057145500
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1333057145500
java.vm.specification.version,sysinfo,,,"1.7",1333057145500
java.vm.vendor,sysinfo,,,"Oracle Corporation",1333057145500
java.vm.version,sysinfo,,,"22.1-b02",1333057145500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333057148699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333060407279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333060408694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333060566775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333060568292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333060585615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333060587501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333062747157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333062757291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333063551514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333063585782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333064809290
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1333064818583
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1333064818675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333064819171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333064834277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333064930839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333064932417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065068311
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1333065069933
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1333065072968
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1333065073025
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1333065073305
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1333065073542
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1333065073610
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1333065073857
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1333065073872
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1333065074052
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1333065074081
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1333065074845
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1333065074984
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1333065075082
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1333065075110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065108561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065115654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065131789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065138968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065159463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065162270
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065166410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065176639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065186337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065189358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065192617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065199460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065212715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065215016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065217522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065219154
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1333065239077
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1333065244345
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1333065244462
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1333065244502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065258275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065900732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1333065908329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065928593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333065974685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1333065983871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1333066006114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333066068939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333066130417
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333066153354
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.gotoLastEditPosition",1333066153377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333066164232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333066179798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333066185935
